date,station,tree_total,tree_level,top_tree_species,weed_total,weed_level,top_weed_species,grass_total,grass_level,top_grass_species,mold_total,mold_level,top_mold_species,weather_notes
2005-02-10,Northwest Asthma & Allergy Center,209.0,High,"Juniper family, Cedar; Alder; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-11,Northwest Asthma & Allergy Center,9.0,Low,"Juniper family, Cedar; Willow; All identified tree pollen not counted elsewhere",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-14,Northwest Asthma & Allergy Center,65.0,Medium,"Juniper family, Cedar; Alder; Willow",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-15,Northwest Asthma & Allergy Center,102.0,Medium,"Juniper family, Cedar; Alder; Willow",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-16,Northwest Asthma & Allergy Center,367.0,High,"Juniper family, Cedar; Alder; Willow",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-17,Northwest Asthma & Allergy Center,503.0,High,"Juniper family, Cedar; Alder; Willow",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-18,Northwest Asthma & Allergy Center,119.0,Medium,"Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-21,Northwest Asthma & Allergy Center,630.0,Very High,"Juniper family, Cedar; Alder; Willow",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-22,Northwest Asthma & Allergy Center,981.0,Very High,"Juniper family, Cedar; Alder; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-23,Northwest Asthma & Allergy Center,1632.0,Very High,"Juniper family, Cedar; Alder; All identified tree pollen not counted elsewhere",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-24,Northwest Asthma & Allergy Center,2182.0,Very High,"Juniper family, Cedar; Alder; Willow",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-25,Northwest Asthma & Allergy Center,180.0,Medium,"Juniper family, Cedar; Alder; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-02-28,Northwest Asthma & Allergy Center,1092.0,Very High,"Juniper family, Cedar; Alder; All identified tree pollen not counted elsewhere",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-01,Northwest Asthma & Allergy Center,1768.0,Very High,"Alder; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-03-02,Northwest Asthma & Allergy Center,976.0,Very High,"Alder; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-03-03,Northwest Asthma & Allergy Center,936.0,Very High,"Alder; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-04,Northwest Asthma & Allergy Center,1460.0,Very High,"Poplar, Cottonwood, Aspen; Alder; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-07,Northwest Asthma & Allergy Center,1151.0,Very High,"Alder; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-08,Northwest Asthma & Allergy Center,1627.0,Very High,"Alder; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-09,Northwest Asthma & Allergy Center,278.0,High,"Juniper family, Cedar; Alder; Poplar, Cottonwood, Aspen",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-03-10,Northwest Asthma & Allergy Center,402.0,High,"Juniper family, Cedar; Alder; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-11,Northwest Asthma & Allergy Center,2162.0,Very High,"Juniper family, Cedar; Alder; Birch",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-14,Northwest Asthma & Allergy Center,753.0,Very High,"Juniper family, Cedar; Birch; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-15,Northwest Asthma & Allergy Center,949.0,Very High,"Juniper family, Cedar; Birch; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-16,Northwest Asthma & Allergy Center,108.0,Medium,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-17,Northwest Asthma & Allergy Center,124.0,Medium,"Birch; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-18,Northwest Asthma & Allergy Center,59.0,Medium,"Birch; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-21,Northwest Asthma & Allergy Center,195.0,Medium,"Birch; Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-22,Northwest Asthma & Allergy Center,503.0,High,"Birch; Juniper family, Cedar; Alder",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-03-23,Northwest Asthma & Allergy Center,156.0,Medium,"Birch; Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-24,Northwest Asthma & Allergy Center,285.0,High,"Birch; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-25,Northwest Asthma & Allergy Center,164.0,Medium,"Poplar, Cottonwood, Aspen; Birch; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-28,Northwest Asthma & Allergy Center,135.0,Medium,"Birch; Pine Family with air bladders; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-29,Northwest Asthma & Allergy Center,126.0,Medium,"Birch; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-30,Northwest Asthma & Allergy Center,201.0,High,"Birch; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-03-31,Northwest Asthma & Allergy Center,228.0,High,"Pine Family with air bladders; Birch; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-01,Northwest Asthma & Allergy Center,72.0,Medium,"Birch; Pine Family with air bladders; Poplar, Cottonwood, Aspen",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-04,Northwest Asthma & Allergy Center,124.0,Medium,"Birch; Poplar, Cottonwood, Aspen; Pine Family with air bladders",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-05,Northwest Asthma & Allergy Center,102.0,Medium,"Birch; Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-06,Northwest Asthma & Allergy Center,533.0,High,"Birch; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-07,Northwest Asthma & Allergy Center,105.0,Medium,"Birch; Ash; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-08,Northwest Asthma & Allergy Center,124.0,Medium,Ash; Pine Family with air bladders; Birch,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-11,Northwest Asthma & Allergy Center,79.0,Medium,"Poplar, Cottonwood, Aspen; Oak; Birch",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-12,Northwest Asthma & Allergy Center,45.0,Low,Oak; Birch; Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-13,Northwest Asthma & Allergy Center,85.0,Medium,"Oak; Poplar, Cottonwood, Aspen; Pine Family with air bladders",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-14,Northwest Asthma & Allergy Center,123.0,Medium,"Oak; Poplar, Cottonwood, Aspen; Pine Family with air bladders",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-15,Northwest Asthma & Allergy Center,1.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-04-18,Northwest Asthma & Allergy Center,71.0,Medium,Oak; Birch; Pine Family with air bladders,0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-19,Northwest Asthma & Allergy Center,210.0,High,"Juniper family, Cedar; Oak; Birch",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-20,Northwest Asthma & Allergy Center,336.0,High,"Juniper family, Cedar; Oak; Pine Family with air bladders",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-21,Northwest Asthma & Allergy Center,428.0,High,"Juniper family, Cedar; Oak; Pine Family with air bladders",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-22,Northwest Asthma & Allergy Center,524.0,High,"Juniper family, Cedar; Oak; Birch",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-25,Northwest Asthma & Allergy Center,115.0,Medium,"Juniper family, Cedar; Oak; Pine Family with air bladders",1.0,Low,"Sheep Sorrel, Dock",4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-26,Northwest Asthma & Allergy Center,146.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Oak",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-27,Northwest Asthma & Allergy Center,305.0,High,"Pine Family with air bladders; Juniper family, Cedar; Oak",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-28,Northwest Asthma & Allergy Center,67.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Oak",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-04-29,Northwest Asthma & Allergy Center,12.0,Low,"Pine Family with air bladders; Oak; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2005-05-02,Northwest Asthma & Allergy Center,179.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Oak",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-03,Northwest Asthma & Allergy Center,86.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",0.0,Not Present,,0.0,Not Present,,
2005-05-04,Northwest Asthma & Allergy Center,172.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Oak",1.0,Low,"Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-05,Northwest Asthma & Allergy Center,124.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Oak",4.0,Medium,"Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-06,Northwest Asthma & Allergy Center,287.0,High,"Pine Family with air bladders; Juniper family, Cedar; Birch",2.0,Low,"Nettle family, Pellitory",5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-05-10,Northwest Asthma & Allergy Center,116.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",1.0,Low,"Sheep Sorrel, Dock",4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-11,Northwest Asthma & Allergy Center,33.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Oak",6.0,Medium,"Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-12,Northwest Asthma & Allergy Center,46.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Birch",3.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-13,Northwest Asthma & Allergy Center,62.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Oak",3.0,Medium,"Sheep Sorrel, Dock; Plantain; Nettle family, Pellitory",7.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-05-16,Northwest Asthma & Allergy Center,22.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Birch",1.0,Low,"Nettle family, Pellitory",4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-17,Northwest Asthma & Allergy Center,34.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Oak",4.0,Medium,"Nettle family, Pellitory",4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-18,Northwest Asthma & Allergy Center,26.0,Low,"Pine Family with air bladders; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock; Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-19,Northwest Asthma & Allergy Center,22.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Oak",4.0,Medium,"Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-20,Northwest Asthma & Allergy Center,21.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Sycamore, Plane-tree",1.0,Low,"Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-23,Northwest Asthma & Allergy Center,21.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",7.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock",4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-05-24,Northwest Asthma & Allergy Center,48.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",34.0,Very High,"Nettle family, Pellitory; Sheep Sorrel, Dock",8.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-05-25,Northwest Asthma & Allergy Center,84.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Alder",38.0,Very High,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",13.0,High,"Grass Family, all types",0.0,Not Present,,
2005-05-26,Northwest Asthma & Allergy Center,124.0,Medium,"Pine Family with air bladders; Alder; Juniper family, Cedar",41.0,Very High,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",12.0,High,"Grass Family, all types",0.0,Not Present,,
2005-05-27,Northwest Asthma & Allergy Center,109.0,Medium,"Pine Family with air bladders; Alder; Juniper family, Cedar",60.0,Very High,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",11.0,High,"Grass Family, all types",0.0,Not Present,,
2005-05-31,Northwest Asthma & Allergy Center,8.0,Low,"Pine Family with air bladders; Juniper family, Cedar",1.0,Low,"Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-06-01,Northwest Asthma & Allergy Center,7.0,Low,"Pine Family with air bladders; Juniper family, Cedar",7.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-06-02,Northwest Asthma & Allergy Center,14.0,Low,"Juniper family, Cedar; Pine Family with air bladders",6.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",10.0,High,"Grass Family, all types",0.0,Not Present,,
2005-06-03,Northwest Asthma & Allergy Center,17.0,Low,"Pine Family with air bladders; Juniper family, Cedar",5.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-06-06,Northwest Asthma & Allergy Center,12.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Walnut, Butternut",5.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-06-07,Northwest Asthma & Allergy Center,5.0,Low,"Juniper family, Cedar; Pine Family with air bladders",1.0,Low,"Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-06-08,Northwest Asthma & Allergy Center,16.0,Low,"Juniper family, Cedar; Pine Family with air bladders",3.0,Medium,"Nettle family, Pellitory; Plantain",4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-06-09,Northwest Asthma & Allergy Center,27.0,Low,"Pine Family with air bladders; Juniper family, Cedar",10.0,High,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",26.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-10,Northwest Asthma & Allergy Center,13.0,Low,"Juniper family, Cedar; Pine Family with air bladders",7.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",7.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-06-13,Northwest Asthma & Allergy Center,13.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",3.0,Medium,"Nettle family, Pellitory",17.0,High,"Grass Family, all types",0.0,Not Present,,
2005-06-14,Northwest Asthma & Allergy Center,11.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",2.0,Low,"Nettle family, Pellitory",11.0,High,"Grass Family, all types",0.0,Not Present,,
2005-06-15,Northwest Asthma & Allergy Center,30.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",7.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",35.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-16,Northwest Asthma & Allergy Center,17.0,Low,"Pine Family with air bladders; Juniper family, Cedar",5.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",11.0,High,"Grass Family, all types",0.0,Not Present,,
2005-06-17,Northwest Asthma & Allergy Center,7.0,Low,"Juniper family, Cedar; Pine Family with air bladders",6.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock",41.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-20,Northwest Asthma & Allergy Center,16.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",10.0,High,"Nettle family, Pellitory; Plantain; Sheep Sorrel, Dock",38.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-21,Northwest Asthma & Allergy Center,18.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",6.0,Medium,"Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; Sheep Sorrel, Dock",9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-06-22,Northwest Asthma & Allergy Center,9.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",4.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-06-23,Northwest Asthma & Allergy Center,6.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",5.0,Medium,"Nettle family, Pellitory; Plantain",24.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-24,Northwest Asthma & Allergy Center,8.0,Low,"Pine Family with air bladders; Juniper family, Cedar",3.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock",22.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-27,Northwest Asthma & Allergy Center,3.0,Low,"Pine Family with air bladders; Juniper family, Cedar",5.0,Medium,"Plantain; Nettle family, Pellitory; Sheep Sorrel, Dock",15.0,High,"Grass Family, all types",0.0,Not Present,,
2005-06-28,Northwest Asthma & Allergy Center,8.0,Low,"Pine Family with air bladders; Juniper family, Cedar",7.0,Medium,"Nettle family, Pellitory; Sheep Sorrel, Dock; Plantain",40.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-29,Northwest Asthma & Allergy Center,16.0,Low,"Pine Family with air bladders; Juniper family, Cedar",5.0,Medium,"Nettle family, Pellitory; Plantain",55.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-06-30,Northwest Asthma & Allergy Center,9.0,Low,"Juniper family, Cedar; Alder",5.0,Medium,"Plantain; Nettle family, Pellitory; Sheep Sorrel, Dock",36.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-07-05,Northwest Asthma & Allergy Center,5.0,Low,"Juniper family, Cedar",1.0,Low,Plantain,29.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-07-06,Northwest Asthma & Allergy Center,4.0,Low,"Juniper family, Cedar; Sycamore, Plane-tree; Pine Family with air bladders",0.0,Not Present,,11.0,High,"Grass Family, all types",0.0,Not Present,,
2005-07-07,Northwest Asthma & Allergy Center,3.0,Low,"Sycamore, Plane-tree; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,23.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-07-08,Northwest Asthma & Allergy Center,2.0,Low,"Pine Family with air bladders; Juniper family, Cedar",1.0,Low,Plantain,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-11,Northwest Asthma & Allergy Center,3.0,Low,"Juniper family, Cedar; Pine Family with air bladders",3.0,Medium,"Plantain; Nettle family, Pellitory",14.0,High,"Grass Family, all types",0.0,Not Present,,
2005-07-12,Northwest Asthma & Allergy Center,5.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Birch",1.0,Low,"Nettle family, Pellitory",27.0,Very High,"Grass Family, all types",0.0,Not Present,,
2005-07-13,Northwest Asthma & Allergy Center,5.0,Low,"Juniper family, Cedar; Pine Family with air bladders",3.0,Medium,"Plantain; Nettle family, Pellitory",14.0,High,"Grass Family, all types",0.0,Not Present,,
2005-07-14,Northwest Asthma & Allergy Center,6.0,Low,"Juniper family, Cedar; Pine Family with air bladders",3.0,Medium,"Plantain; Nettle family, Pellitory",15.0,High,"Grass Family, all types",0.0,Not Present,,
2005-07-18,Northwest Asthma & Allergy Center,7.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",3.0,Medium,"Plantain; Nettle family, Pellitory",8.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-07-19,Northwest Asthma & Allergy Center,3.0,Low,"Juniper family, Cedar; Alder",1.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-07-20,Northwest Asthma & Allergy Center,3.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",3.0,Medium,"Plantain; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-21,Northwest Asthma & Allergy Center,3.0,Low,"Juniper family, Cedar; Alder",4.0,Medium,"Plantain; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2005-07-22,Northwest Asthma & Allergy Center,3.0,Low,"Juniper family, Cedar; Alder",1.0,Low,Plantain,4.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-25,Northwest Asthma & Allergy Center,2.0,Low,"Juniper family, Cedar",2.0,Low,"Plantain; Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-26,Northwest Asthma & Allergy Center,4.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",4.0,Medium,"Plantain; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-27,Northwest Asthma & Allergy Center,3.0,Low,"Juniper family, Cedar; Alder",2.0,Low,"Plantain; Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-28,Northwest Asthma & Allergy Center,5.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",5.0,Medium,"Plantain; Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-07-29,Northwest Asthma & Allergy Center,1.0,Low,"Juniper family, Cedar",3.0,Medium,"Plantain; Nettle family, Pellitory",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-01,Northwest Asthma & Allergy Center,3.0,Low,"Juniper family, Cedar; Alder",2.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-02,Northwest Asthma & Allergy Center,4.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",3.0,Medium,"Plantain; Nettle family, Pellitory",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-03,Northwest Asthma & Allergy Center,2.0,Low,"Pine Family with air bladders; Juniper family, Cedar",3.0,Medium,"Plantain; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-04,Northwest Asthma & Allergy Center,3.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",2.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-05,Northwest Asthma & Allergy Center,1.0,Low,"Juniper family, Cedar",3.0,Medium,"Plantain; Nettle family, Pellitory; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-08,Northwest Asthma & Allergy Center,1.0,Low,Alder,2.0,Low,"Sage, Wormwood; Plantain",0.0,Not Present,,0.0,Not Present,,
2005-08-09,Northwest Asthma & Allergy Center,1.0,Low,Pine Family with air bladders,2.0,Low,"Plantain; Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-10,Northwest Asthma & Allergy Center,3.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",3.0,Medium,"Sage, Wormwood; Plantain; Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-11,Northwest Asthma & Allergy Center,1.0,Low,Alder,2.0,Low,"Plantain; Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-12,Northwest Asthma & Allergy Center,4.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Alder",5.0,Medium,"Sage, Wormwood; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-15,Northwest Asthma & Allergy Center,3.0,Low,Pine Family with air bladders; Alder,2.0,Low,"Sage, Wormwood; Plantain",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-16,Northwest Asthma & Allergy Center,2.0,Low,"Juniper family, Cedar; Alder",2.0,Low,"Plantain; Nettle family, Pellitory",0.0,Not Present,,0.0,Not Present,,
2005-08-17,Northwest Asthma & Allergy Center,2.0,Low,"Pine Family with air bladders; Juniper family, Cedar",1.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-18,Northwest Asthma & Allergy Center,3.0,Low,Pine Family with air bladders,1.0,Low,Plantain,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-23,Northwest Asthma & Allergy Center,1.0,Low,"Juniper family, Cedar",2.0,Low,Plantain,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-24,Northwest Asthma & Allergy Center,0.0,Not Present,,1.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2005-08-25,Northwest Asthma & Allergy Center,1.0,Low,Alder,1.0,Low,"Nettle family, Pellitory",1.0,Low,"Grass Family, all types",0.0,Not Present,,
2005-08-28,Northwest Asthma & Allergy Center,0.0,Not Present,,1.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2005-08-30,Northwest Asthma & Allergy Center,0.0,Not Present,,0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
